,ENCODED_MCT,MCT_BSE_AR,MCT_NM,MCT_BRD_NUM,MCT_SIGUNGU_NM,HPSN_MCT_ZCD_NM,HPSN_MCT_BZN_CD_NM,ARE_D,MCT_ME_D,url
2268,09B5A19D91,서울특별시 성동구 독서당로 285,금남**************,,서울 성동구,와인바,금남시장,20190704,20250714.0,-
2269,8980D26E8D,서울특별시 성동구 독서당로 285,폼페*,,서울 성동구,백반/가정식,금남시장,20200914,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20285/place/1680059081?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2270,4FD8F44568,서울특별시 성동구 독서당로 287,인생*******,,서울 성동구,한식-해물/생선,금남시장,20240920,20250704.0,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20287/place/1249627222?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2271,A4B6E8F2A9,서울특별시 성동구 독서당로 294,다*,,서울 성동구,농산물,금남시장,20200410,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20294/place/1898427558?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2272,FE826E7775,서울특별시 성동구 독서당로 296,빽다*********,커피전문점4,서울 성동구,커피전문점,금남시장,20210521,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20296/place/1198449452?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2273,E25C0935BB,서울특별시 성동구 독서당로 311,본죽**********,한식-죽2,서울 성동구,한식-죽,금남시장,20170622,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20311/place/1066778856?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2274,3FD4A26C54,서울특별시 성동구 독서당로 318,아이************,,서울 성동구,아이스크림/빙수,금남시장,20240813,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20318/place/1833436041?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2275,6BF23575B6,서울특별시 성동구 독서당로 322,갈팡******,,서울 성동구,한식-단품요리일반,금남시장,20230530,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20322/place/1311410487?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2276,596D95834C,서울특별시 성동구 독서당로 329,금호**,,서울 성동구,분식,금남시장,20230905,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20329/place/1854610845?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2277,2C72D19DB4,서울특별시 성동구 독서당로 329,메가************,커피전문점2,서울 성동구,커피전문점,금남시장,20211012,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20329/place/1854610845?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2278,E9547BAC81,서울특별시 성동구 독서당로 336,공용**,,서울 성동구,식료품,,20200306,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20336/place/1253627585?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2279,2F4B0C323E,서울특별시 성동구 독서당로 336,우리***************,,서울 성동구,한식-육류/고기,,20230626,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20336/place/1677960333?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2280,EBA77DE1F3,서울특별시 성동구 독서당로 337,무진****,,서울 성동구,한식-육류/고기,,20181029,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20337/place/1448038048?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2281,7CD2C4CE8C,서울특별시 성동구 독서당로 339,오똔*,,서울 성동구,카페,,20240227,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20339/place/1464596506?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2282,B9CF9A1A80,서울특별시 성동구 독서당로 344,마피****,카페3,서울 성동구,카페,,20180528,,-
2283,166A58D2FD,서울특별시 성동구 독서당로 375,더(************,,서울 성동구,아이스크림/빙수,,20211018,,-
2284,641883F244,서울특별시 성동구 독서당로 377,작*,,서울 성동구,한식-육류/고기,,20170705,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20377/place/843730603?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2285,132DD33068,서울특별시 성동구 독서당로 381,파파*,,서울 성동구,분식,,20180702,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20381/place/1693951331?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2286,7E78A7C976,서울특별시 성동구 독서당로 381,이디******,커피전문점6,서울 성동구,커피전문점,,20210421,,-
2287,DA3FBABC19,서울특별시 성동구 독서당로 381,비비********,,서울 성동구,한식-단품요리일반,,20231128,,-
2288,B11D3238E3,서울특별시 성동구 독서당로 384,마넌*,,서울 성동구,한식-육류/고기,,20240802,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20384/place/1215466403?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2289,B2A47557AD,서울특별시 성동구 독서당로 398,교촌*******,치킨6,서울 성동구,치킨,,20231214,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20398/place/11802504?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2290,777479BC93,서울특별시 성동구 독서당로 434,참김***,,서울 성동구,분식,,20180123,,-
2291,90644ECF42,서울특별시 성동구 독서당로 434,위치***,,서울 성동구,카페,,20210805,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%85%EC%84%9C%EB%8B%B9%EB%A1%9C%20434/place/1070631276?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2292,DAE13C0508,서울특별시 성동구 동일로 135-1,맨날**,,서울 성동구,양식,,20210111,,-
2293,69756C0A85,서울특별시 성동구 동일로 257-1,테라**,,서울 성동구,카페,,20200528,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%20257-1/place/1067446521?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2294,73ADFB70B4,서울특별시 성동구 동일로 75-18,닷 ***************,,서울 성동구,양식,,20231113,,-
2295,FB0BD34001,서울특별시 성동구 동일로 75-18,올*,,서울 성동구,일식당,,20221216,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%2075-18/place/1943698416?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2296,C95A3B0715,서울특별시 성동구 동일로43길 1,지하***,,서울 성동구,백반/가정식,,20200812,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C43%EA%B8%B8%201/place/1994967811?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2297,5F4BD315F9,서울특별시 성동구 동일로55길 3,팔분***,,서울 성동구,한식-육류/고기,,20241118,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C55%EA%B8%B8%203/place/1837002075?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2298,CD542717CA,서울특별시 성동구 동일로57길 9,군자**,,서울 성동구,식료품,,20180828,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C57%EA%B8%B8%209/place/20922463?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2299,C18C547370,서울특별시 성동구 동호로2길 28,타코*****,,서울 성동구,양식,금남시장,20170522,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%8F%99%ED%98%B8%EB%A1%9C2%EA%B8%B8%2028/place/165100322?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2300,B918A3FB98,서울특별시 성동구 둘레15길 4-1,에이********,,서울 성동구,카페,성수,20221109,,-
2301,E2D2AE237A,서울특별시 성동구 둘레9가길 23,태광**,,서울 성동구,농산물,성수,20180418,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%91%98%EB%A0%889%EA%B0%80%EA%B8%B8%2023/place/1858141689?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2302,5F4E878B3F,서울특별시 성동구 둘레9가길 36,시골**,,서울 성동구,백반/가정식,성수,20180222,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%91%98%EB%A0%889%EA%B0%80%EA%B8%B8%2036/place/18788391?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2303,266F94FF9C,서울특별시 성동구 둘레9가길 36,최가**,,서울 성동구,한식-단품요리일반,성수,20210729,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%91%98%EB%A0%889%EA%B0%80%EA%B8%B8%2036/place/1530592584?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2304,4C60EE6CA4,서울특별시 성동구 둘레9길 18-7,카페****,,서울 성동구,카페,성수,20240115,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%91%98%EB%A0%889%EA%B8%B8%2018-7/place/1120923873?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2305,6E6BD0839D,서울특별시 성동구 뚝섬로 408-7,성수**********,,서울 성동구,양식,성수,20230911,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C%20408-7/place/1131980026?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2306,24F5384BB4,서울특별시 성동구 뚝섬로 408-7,오푸******,,서울 성동구,카페,성수,20230403,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C%20408-7/place/1127892000?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2307,48B6DB988C,서울특별시 성동구 뚝섬로 420-4,호경***,,서울 성동구,백반/가정식,,20180420,,
2308,3FEEF8EC29,서울특별시 성동구 뚝섬로 427-8,헨리****,,서울 성동구,카페,,20241129,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C%20427-8/place/1011293106?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2309,6387170291,서울특별시 성동구 뚝섬로13길 3,안타*,,서울 성동구,동남아/인도음식,,20240808,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C13%EA%B8%B8%203/place/1316571027?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2310,7E6B28839A,서울특별시 성동구 뚝섬로13길 5,꽈배********,,서울 성동구,분식,,20220208,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C13%EA%B8%B8%205/place/1197276436?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2311,CD14EDE90F,서울특별시 성동구 뚝섬로1길 10,카페**,,서울 성동구,카페,,20240315,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2010/place/1137613070?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2312,0F646F50F7,서울특별시 성동구 뚝섬로1길 25,더카*******,카페2,서울 성동구,카페,뚝섬,20200821,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2025/place/1766683414?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2313,C4BF630797,서울특별시 성동구 뚝섬로1길 31,오뜨*******,,서울 성동구,양식,뚝섬,20190515,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2031/place/1342697539?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2314,4A42915A44,서울특별시 성동구 뚝섬로1길 31,매머*************,,서울 성동구,커피전문점,뚝섬,20230420,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2031/place/1510029087?c=15.00,0,0,0,dh"
2315,3B463692E1,서울특별시 성동구 뚝섬로1길 55,돼지*,,서울 성동구,한식-육류/고기,뚝섬,20220905,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2055/place/1254869546?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2316,E2E58BA667,서울특별시 성동구 뚝섬로1길 63,오늘************,,서울 성동구,백반/가정식,뚝섬,20240426,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C1%EA%B8%B8%2063/place/1631674973?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2317,2E4264DFBD,서울특별시 성동구 뚝섬로3길 16,쿠켄**,,서울 성동구,치킨,성수,20190228,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C3%EA%B8%B8%2016/place/1255877386?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2318,37075F1B6D,서울특별시 성동구 뚝섬로3길 16,성수**,,서울 성동구,한식-육류/고기,성수,20231103,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C3%EA%B8%B8%2016/place/1255877386?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2319,89D3C820E9,서울특별시 성동구 뚝섬로5길 11,하피********,,서울 성동구,카페,성수,20210420,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C5%EA%B8%B8%2011/place/1473403330?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2320,E4FEADA057,서울특별시 성동구 뚝섬로7길 14,와일*****,,서울 성동구,양식,성수,20221020,,-
2321,AB962133CC,서울특별시 성동구 뚝섬로9길 16,색다**,,서울 성동구,한식-국수/만두,성수,20171031,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C9%EA%B8%B8%2016/place/1120666982?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2322,AC3DCE45BE,서울특별시 성동구 뚝섬로9길 20,컴포*********,커피전문점11,서울 성동구,커피전문점,성수,20210428,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%9A%9D%EC%84%AC%EB%A1%9C9%EA%B8%B8%2020/place/1816957605?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2323,123EF86057,서울특별시 성동구 마장로 187-2,돈대*,,서울 성동구,호프/맥주,,20200825,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20187-2/place/1634994751?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2324,C2A4BBE3AF,서울특별시 성동구 마장로 192-1,태양*****,,서울 성동구,룸살롱/단란주점,,20241127,,-
2325,068FABCF18,서울특별시 성동구 마장로 203-1,홍익**,,서울 성동구,요리주점,,20220525,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20203-1/place/1084836591?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2326,2D3C8D6F8A,서울특별시 성동구 마장로 203-1,갱상**********,,서울 성동구,한식-육류/고기,,20230717,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20203-1/place/1994547173?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2327,6B1134ACB2,서울특별시 성동구 마장로 203-1,갱상*******,,서울 성동구,한식-육류/고기,,20231222,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20203-1/place/1994547173?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2328,36348ED941,서울특별시 성동구 마장로 203-1,미라********,,서울 성동구,한식-단품요리일반,,20230727,,-
2329,E08EC54D85,서울특별시 성동구 마장로 204-1,청춘********,,서울 성동구,한식-육류/고기,,20220623,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20204-1/place/1783143180?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2330,1BCD8AC994,서울특별시 성동구 마장로 230-1,펠어*******,,서울 성동구,카페,왕십리,20240924,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20230-1/place/1806947251?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2331,E9DF09936C,서울특별시 성동구 마장로 230-1,펠*,,서울 성동구,한식-단품요리일반,왕십리,20230814,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20230-1/place/1806947251?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2332,6EF7FADB37,서울특별시 성동구 마장로 293-2,홍진*,,서울 성동구,치킨,,20240726,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20293-2/place/1216936634?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2333,012A64A73B,서울특별시 성동구 마장로 319-1,인생**,,서울 성동구,포장마차,,20181102,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C%20319-1/place/1364321348?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2334,2D56DC79C1,서울특별시 성동구 마장로23길 7,처갓*********,치킨30,서울 성동구,치킨,,20190129,20230515.0,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C23%EA%B8%B8%207/place/1129752349?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2335,F439455087,서울특별시 성동구 마장로23길 7,처갓**********,치킨30,서울 성동구,치킨,,20230515,20241028.0,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C23%EA%B8%B8%207/place/1129752349?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2336,4CE99C7D02,서울특별시 성동구 마장로23길 7,처갓**********,치킨30,서울 성동구,치킨,,20241028,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C23%EA%B8%B8%207/place/1129752349?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2337,D2392DB08D,서울특별시 성동구 마장로23길 7,마장*******,,서울 성동구,한식-감자탕,,20190513,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C23%EA%B8%B8%207/place/1751277584?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2338,4D57A4C1A5,서울특별시 성동구 마장로26길 8,해창**,,서울 성동구,축산물,왕십리,20200904,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C26%EA%B8%B8%208/place/1316474183?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2339,0B01EED5DC,서울특별시 성동구 마장로31길 5,지혜**,,서울 성동구,축산물,,20230106,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%9E%A5%EB%A1%9C31%EA%B8%B8%205/place/1214658371?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2340,BC3B472D8E,서울특별시 성동구 마조로 15-11,갈십*,,서울 성동구,카페,한양대,20190131,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%A1%B0%EB%A1%9C%2015-11/place/1800066032?c=15.00,0,0,0,dh&isCorrectAnswer=true"
2341,A4FE771AB2,서울특별시 성동구 마조로 15-12,철길*********,,서울 성동구,호프/맥주,한양대,20221227,,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EB%A7%88%EC%A1%B0%EB%A1%9C%2015-12/place/1099081249?c=15.00,0,0,0,dh&isCorrectAnswer=true"
